id,serp_topic_annotation,doc_id,doc_title,query,qid,judgement,actual_qrel_value,card_type,notes,interface_type,doc_browsing_time,doc_decision_time,doc_mark_item_time,topic_id,user,total_time
6960,496,728d6da960c95b1adb8c06d81d008cd0,Superstorm Sandy: Unraveling the mystery of a meteorological oddity, deadly storm,5,1,0,6,"Known as “Frankenstorm” for its proximity to Halloween 2012, “noreastercane” and just plain Superstorm Sandy, this meteorological oddball became the second costliest tropical cyclone ever to strike the U.S.

The storm followed an unprecedented track, pushing westward across the New Jersey coast, delivering shock and awe from its enormous size and powerful weather impacts spanning 24 states.

Sandy can ultimately be traced to an African easterly wave, a pressure disturbance embedded in the benign trade winds. This wave intensified into a tropical depression on Oct. 22, 2012. Over the next two days, the depression became Tropical Storm Sandy (winds > 39 mph), then Hurricane Sandy (winds > 74 mph). These changes took place in the Caribbean, south of Cuba.

The hurricane attained strong Category 2 status just before crossing Cuba, late on Oct. 24. 

",BASE_GOOGLE,63.49213719367981,3.624347925186157,59.68738698959351,408,928,63.31173491477967
6959,495,4cab988c-79d2-11e5-a958-d889faf561dc,Hurricane Patricia weakens after slamming into Mexico’s coast, hurricane damage,6,1,0,2,"Hurricane Patricia, packing the strongest hurricane winds ever recorded, weakened overnight to a Category 1 storm as it moved inland over southwestern Mexico, according to the National Hurricane Center. The hurricane is expected to become a tropic storm later today, but could still produce heavy rains that cause flash floods and mudslides, the center warned.

“Even though Patricia is weakening quickly, strong and damaging winds at higher elevations could persist through this morning,’’ the center’s 4 a.m. forecast said.

As a Category 5 storm, Patricia smashed Friday evening into Mexico’s south­western coast, a region best known for its beaches and the resort city of Puerto Vallarta. But it sidestepped any direct hits on the city and the major port city of Manzanillo, according to the Associated Press.Later, the hurricane center said it appeared that the storm had weakened somewhat while off the coast, to winds of 190 mph and then 160 mph.

At its peak, Patricia’s strength was off the charts at 8.3 on the 8.0 Dvorak storm intensity scale. Anything at 7.0 or above on the Dvorak scale is a Category 5 storm.The scene was calm, too, at a Red Cross shelter set up in an auditorium in Puetro Vallarta, where nearly 90 people waited for the storm.

“We have prepared a hot dinner — it’s not cold,” said Ali Nunez, a Red Cross medical worker, to ­illustrate the relaxed nature of emergency preparations. “I think people are a bit surprised about what they’ve heard about the hurricane.”

The Puerto Vallarta municipality is home to 255,000 people.

Patricia began taking shape late Wednesday, morphing with historic speed from a series of thunderstorms into an unprecedented hurricane. In little over a day, it went from a Category 1 hurricane to a Category 4, and soon hit the top of the scale.

Hurricane records are a little cloudy because similar storms in the western Pacific — called cyclones and typhoons — are not as closely monitored. But it appears that Patricia is a record-setter at 200 mph. In 2013, Super Typhoon Haiyan hit the Philippines with peak winds estimated at 195 mph.

Patricia is certainly tops in North America or the Caribbean, the domain of the National Hurricane Center, besting the record of 190-mph winds f",BASE_TIS,48.8342010974884,11.028074026107788,37.64069700241089,408,957,48.66877102851868
6958,494,b77e2b0eecd34068dcc766f7022d105b,"Tropical Storm Ana close to hurricane strength, headed toward Hawaii", hurricane damage,6,0,0,6,,BASE_GOOGLE,0.0,19.37480401992798,0.0,408,958,19.37480401992798
6957,494,3f7108ac-3373-11e3-9c68-1cf643210300,"Wind, rain pound India as huge cyclone hits", hurricane damage,6,0,1,6,,BASE_GOOGLE,0.0,39.22108697891235,0.0,408,958,39.22108697891235
6956,495,b146bffb9af62003fd3d75726b37311c,Florida’s losses from a big hurricane could reach a mind-blowing $200 billion, hurricane damage,6,1,0,2,"Since Hurricane Wilma made landfall at Cape Romano near the pointy end of the state in 2005, about 20 hurricanes have formed in the Atlantic Ocean and hit other states, and more than 60 wobbled off to deep waters without harming the U.S. coast. But Florida’s string of good fortune might be at an end.Hermine lacks the power to cause a worst-case scenario like hurricanes Katrina and Sandy, but even as a Category 1 storm, it will serve as a reminder of what could be. Mere nuisance flooding already causes drainage systems to bubble over in the Miami area, and strong winds can roil Tampa Bay until it’s level with sea walls that guard roads and homes.",BASE_TIS,50.82118892669678,10.815500974655151,39.85095000267029,408,957,50.66645097732544
6955,495,d29222c7c111bc1c1b5d72bb9c5880c0,"Hurricane intensity is not exaggerated to scare people, and here’s how we know", hurricane damage,6,0,0,2,,BASE_TIS,0.0,1.3724520206451416,0.0,408,957,1.3724520206451416
6954,495,b77e2b0eecd34068dcc766f7022d105b,"Tropical Storm Ana close to hurricane strength, headed toward Hawaii", hurricane damage,6,0,0,2,,BASE_TIS,0.0,25.72011685371399,0.0,408,957,25.72011685371399
6953,493,615ccdbe-1860-11e6-924d-838753295f9a,TSA struggles with balancing speed and security at airport checkpoints, airport security mesasures,6,1,1,2," JFK. Neffenger has attempted to tighten security by putting the entire 60,000-member TSA workforce through retraining, opening a training academy in Georgia for new recruits and bringing in several new top administrators.",BASE_TIS,146.2150058746338,31.806416988372803,103.32588696479796,341,940,135.13230395317078
6952,494,4cab988c-79d2-11e5-a958-d889faf561dc,Hurricane Patricia weakens after slamming into Mexico’s coast, hurricane damage,6,0,0,6,,BASE_GOOGLE,0.0,80.60619497299194,0.0,408,958,80.60619497299194
6951,495,e6ef95ea-2293-11e2-8448-81b1ce7d6978,What Hurricane Sandy means for the economy, hurricane damage,6,0,1,2,,BASE_TIS,0.0,8.177422046661377,0.0,408,957,8.177422046661377
6950,495,3f7108ac-3373-11e3-9c68-1cf643210300,"Wind, rain pound India as huge cyclone hits", hurricane damage,6,0,1,2,,BASE_TIS,0.0,9.110329866409302,0.0,408,957,9.110329866409302
6949,495,56b51f11e279c45a4568b524e1a538ce,"NOAA calls for below-average hurricane season, but emphasizes preparedness", hurricane damage,6,0,0,2,,BASE_TIS,0.0,3.9248359203338623,0.0,408,957,3.9248359203338623
6948,495,52bddbc8576fa8141de4053c31d58989,In photos: Deadly Hurricane Matthew lays waste to parts of Haiti, hurricane damage,6,0,1,2,,BASE_TIS,0.0,3.924582004547119,0.0,408,957,3.924582004547119
6947,495,7640c4a1fcb629d95ac696142183da86,"Five years later, Hurricane Ike still remembered deep in the hearts of Texans", hurricane damage,6,1,1,2,"April 27th will forever stick in the minds of southerners who lived through the horrific Super Tornado Outbreak of 2011. August 29th is a date remembered on the northern Gulf Coast as the day Hurricane Katrina changed not only the lives of its inhabitants, but served as a pivotal moment in the history of the country.

But today, September 13th, is remembered by Texans as the day Hurricane Ike made landfall. Five years ago this morning, Ike came ashore in the Lone Star State, leaving in its wake one of the worst natural disasters in U.S. history.

The strong Category 2 storm made a direct landfall in Galveston, Texas, at 2:10 a.m. CDT on September 13, 2008, bringing with it 110 mph sustained winds, over 18 inches of rain in some spots, and a storm surge that reached 20 feet deep along portions of the Texas coast.

Spatially, Ike was a massive storm. As the system neared landfall, Ike’s tropical storm force winds extended an incredible 275 miles away from its eye, and hurricane force winds extended upward of 120 miles from the eye. The immensity of the hurricane was also the main reason it was so damaging. Sustained winds between 80 and 90 mph impacted the densely-populated Galveston and Houston metropolitan areas for a longer period of time than one would normally find in a hurricane, causing additional stress to buildings and vegetation, and ultimately leading to more damage.

The large wind field was also to blame for Ike’s storm surge. As was the case with Hurricane Katrina in 2005 (only a Category 3 at landfall) and Hurricane Sandy in 2012 (which was barely a hurricane when it struck New Jersey), the lateral extent of the high winds allowed Ike to shove a larger amount of seawater into the Texas coast than a strong Category 2 hurricane should if it were a more normal size. A surge between 10 and 20 feet deep tore through areas around Galveston Bay, pushing debris some 20 miles inland in spots. The surge washed out roadways and decimated other essential infrastructure (such as water and electricity), essentially cutting Galveston and surrounding areas off from the outside world for weeks and even months after the storm dissipated.

According to the National Hurricane Center, Hurricane Ike was the third costliest hurricane in American history, behind Hurricanes Katrina (2005) and Sandy (2012), respectively, causing over $30 billion in damages in the United States alone. The economic damages only tell part of the story – the old adage that “material things can be replaced, but lives cannot” is why Ike is remembered so vividly by those who lived in its path.

Twenty people died along the Gulf Coast as a direct result of Ike’s winds and flooding, and even more died across the central and eastern United States as the storm’s remnants moved through and produced flash flooding. As a result of the Houston-Galveston area’s dense population (it was home to roughly six million people in 2012), human suffering was particularly amplified in areas that were hardest hit by the storm.

Thousands of families were left homeless after the storm damaged or destroyed their homes. Power outages affected nearly three million people at one point – some living without power for weeks on end. Portions of Galveston and Houston were not only left without power, but these power outages and damage to clean water infrastructure left some areas without running water for a period of time as well. Grocery stores experienced food shortages and gas stations experienced gas shortages. These humanitarian issues were compounded by the hot, humid weather that followed Ike, and brought about a level of human suffering, though temporary, not typically seen in a developed country.

Ike was one of the worst hurricanes to hit the United States, though it is often overshadowed in history as it happened in between Hurricanes Katrina and Sandy. Today will be regarded by most as Friday the 13th, the superstitiously spooky day where bad things tend to happen. But for residents of Texas, this Friday the 13th is a reminder that bad events are very real. Five years later, while the physical and psychological scars remain, the coast continues to recover from this extreme force of nature.",BASE_TIS,39.48583698272705,35.67429709434509,3.670529127120972,408,957,39.344826221466064
6946,494,50a87b39e5c3459b6c17cd1adb54e165,Category 4 Hurricane Matthew will deal a devastating blow to the Florida coast, hurricane damage,6,1,1,6,"Hurricane Matthew was a Category 4 on Thursday morning, and it could strengthen even more before it reaches Florida. ",BASE_GOOGLE,45.31395101547241,19.056545972824097,25.544880867004395,408,958,44.60142683982849
6945,495,bbad73c002ed32a022f8b53949fe646b,"Hawaiian hurricanes: Hardly common, but occasionally havoc-wreaking", hurricane damage,6,1,1,2,"ng.

By far the worst storm on record to hit Hawaii was Hurricane Iniki, which was a 145 mph Category 4 hurricane that crossed the island of Kauai on Sept. 10-11, 1992. It had formed in the eastern Pacific basin and was roughly 470 miles south-southeast of the state when it recurved toward the north to hit Kauai. It killed six people and destroyed more than 1400 houses and seriously damaged another 5,000. The damage was estimated at $2.3 billion in 1982 dollars.  Most of the damage was on Kauai, but Oahu also suffered serious damage.

Hawaii’s other damaging storms since 1950 are:

Hurricane Dot, which came from the east, hit Kauai on Aug. 6, 1959 with sustained winds as fast as 81 mph. At the time Kauai’s economy was based on farming, not today’s tourist resorts, homes, and condos. Dot did an estimated $6 million in damage to the sugar, macadamia nuts, and pineapple crops. Four days before Dot hit Hawaii an Air Force hurricane hunter airplane had reported its winds were 150 mph or faster. Hurricane hunters no longer routinely fly out of Hawaii.

Hurricane Nina, which didn’t directly hit Hawaii—its center passed 120 miles west of Kauai— produced 82 mph wind gusts in Honolulu on Dec. 1, 1957. Its heavy rain caused damage on Kauai and Oahu islands, but high surf on Kauai’s southern shore was blamed for most of the estimated $100,000 damage in 1957 dollars.

Hurricane Estelle formed in the eastern Pacific and on July 21, 1956. It was a Category 4 hurricane with 132 mph winds, when it was 900 miles southeast of Hilo, Hawaii. Fortunately, by the time its center passed 133 miles south of Hawaii’s southernmost point on July 23 its strongest winds had weakened 40 mph, barely a tropical storm. Nevertheless, by that time the 15- to 20-foot waves Estelle had generated were crashing into Hawaii’s southernmost “Big Island” and the island of Maui, destroying at least five houses and damaging others, causing $2 million in damage.

Hurricane Iwa, which hit Hawaii on November 23,1982 produced an estimated $234 million in damage, making it the state’s most expensive hurricane until Iniki hit 10 years later. Iwa heavily damaged the islands of Kauai, Oahu, and Niihau with wind gusts faster than 120 mph, 30-foot waves, and 8 feet of storm surge on the southern coast of Kauai even though its center passed 25 miles north of Kauai. While Iwa was blamed for only four deaths, it destroyed or seriously damaged 2,345 buildings, leaving 500 people homeless. Damages were estimated at $312 million in 1982 ",BASE_TIS,69.0280749797821,13.60639214515686,55.22131705284119,408,957,68.82770919799805
6944,494,30ab5368c8a929ddc8329ba9e38cbb18,Bombs away! North Pacific storm to explosively intensify in historic fashion, fatal storm,1,1,0,6,"Right now, it’s nothing special.  Its central pressure is probably in the neighborhood of 987 mb and its peak winds are around 80 mph – equivalent to a category 1 hurricane. It is forecast to hold at that level for another day or so. But then, as this tropical storm transitions into an extratropical (or temperate) storm, it is literally going to go haywire.",BASE_GOOGLE,87.82017207145691,83.7131199836731,3.931616067886353,408,958,87.64473605155945
