id,serp_topic_annotation,doc_id,query,qid,rank,original_rank,click,time_spent,judgement,actual_qrel_value,card_type,interface_type,topic_id,user,ndcg_10,cards_shown
27423,494,c387a688-3435-11e3-8a0e-4e2cf80831fc, typhoon property damage,3,33,8,0,0.0,0,1,6,BASE_GOOGLE,408,958,0.6726933800270176,6
27422,494,055ca94f5ce2c0bf832039ef675c1f9b, typhoon property damage,3,32,22,0,0.0,0,1,6,BASE_GOOGLE,408,958,0.6726933800270176,6
27421,494,d8aef3ee2057ba7c9e0413452a1b9265, typhoon property damage,3,31,32,1,0.007,0,1,6,BASE_GOOGLE,408,958,0.6726933800270176,6
27420,494,705a06d0-538f-11e3-a7f0-b790929232e1, typhoon property damage,3,30,29,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.6726933800270176,6
27419,494,be034e913839962a407ded6d634ca69c, typhoon property damage,3,29,27,1,0.008,0,0,6,BASE_GOOGLE,408,958,0.6726933800270176,6
27418,494,2bd314f4-49dd-11e3-b87a-e66bd9ff3537, typhoon property damage,3,27,7,0,0.0,0,1,6,BASE_GOOGLE,408,958,0.6726933800270176,6
27417,494,bced9f4d697470ca1743dc341a6f8917, typhoon property damage,3,25,26,0,0.0,0,1,6,BASE_GOOGLE,408,958,0.6726933800270176,6
27416,494,9c3d7e70-47f1-11e3-b6f8-3782ff6cb769, typhoon property damage,3,24,6,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.6726933800270176,6
27415,494,a8b32726-4b1c-11e3-be6b-d3d28122e6d4, typhoon property damage,3,23,17,0,0.0,0,1,6,BASE_GOOGLE,408,958,0.6726933800270176,6
27414,494,79634f27f383b1a822ecc3a8c83b7101, typhoon property damage,3,22,37,1,0.008,0,1,6,BASE_GOOGLE,408,958,0.6726933800270176,6
27413,494,51af42e84a45f6519ca4ecccbfa90ba5, typhoon property damage,3,20,11,0,0.0,0,1,6,BASE_GOOGLE,408,958,0.6726933800270176,6
27412,494,2dbb373640b001739a196c2da0ee6c2f, typhoon property damage,3,19,39,0,0.0,0,1,6,BASE_GOOGLE,408,958,0.6726933800270176,6
27411,494,28fe35ca-48a1-11e3-b6f8-3782ff6cb769, typhoon property damage,3,18,5,0,0.0,0,1,6,BASE_GOOGLE,408,958,0.6726933800270176,6
27410,494,8e811f497710eb9dfb2db8460396c5e1, typhoon property damage,3,17,33,1,0.007,0,0,6,BASE_GOOGLE,408,958,0.6726933800270176,6
27409,494,c24960e2-3294-11e3-9c68-1cf643210300, typhoon property damage,3,16,36,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.6726933800270176,6
27408,494,27a032b2ebd088383d2970ce9b06ab6e, typhoon property damage,3,15,31,1,0.004,0,1,6,BASE_GOOGLE,408,958,0.6726933800270176,6
27407,494,7f9bbc8a81013f00ba61203d954fa176, typhoon property damage,3,14,3,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.6726933800270176,6
27406,494,388c397d5b745310c573d1649a2b007a, typhoon property damage,3,12,2,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.6726933800270176,6
27405,494,8b8a890c-4ca5-11e3-be6b-d3d28122e6d4, typhoon property damage,3,10,38,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.6726933800270176,6
27404,494,b8f35fc3d678b543ca38c24408b542bc, typhoon property damage,3,9,15,0,0.0,0,1,6,BASE_GOOGLE,408,958,0.6726933800270176,6
27403,494,e3d608d2811ccea96cd625544895b460, typhoon property damage,3,8,14,1,0.005,0,0,6,BASE_GOOGLE,408,958,0.6726933800270176,6
27402,494,18f20b3311d76f6fc6cc842daf18b0ae, typhoon property damage,3,7,25,0,0.0,0,1,6,BASE_GOOGLE,408,958,0.6726933800270176,6
27401,494,122f25a0c852f108942147a33bf922a3, typhoon property damage,3,6,19,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.6726933800270176,6
27400,494,6179aaef7dd7f6c1c834d66696661334, typhoon property damage,3,5,21,0,0.0,0,1,6,BASE_GOOGLE,408,958,0.6726933800270176,6
27399,494,13f60930-3dfc-11e5-8e98-115a3cf7d7ae, typhoon property damage,3,4,20,0,0.0,0,1,6,BASE_GOOGLE,408,958,0.6726933800270176,6
27398,494,30fb51f2-4aec-11e3-ac54-aa84301ced81, typhoon property damage,3,3,1,1,0.008,0,1,6,BASE_GOOGLE,408,958,0.6726933800270176,6
27397,494,249e6e151a5d91d48d442aef6439de73, typhoon property damage,3,1,30,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.6726933800270176,6
27396,494,4b6e03af49f4a9a74b0b8ee7a45fe092, tropical storm hit,2,40,8,1,0.01,0,0,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27395,494,2f8a82f2c1865dbd4613d23025d2759e, tropical storm hit,2,39,14,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27394,494,a57afa5d59ca43c1067c87954ca3955d, tropical storm hit,2,38,11,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27393,494,d826fe8d56e3d5cc5865cd811da4bfbe, tropical storm hit,2,37,7,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27392,494,ace88a4f3f579f15dec692b22d588303, tropical storm hit,2,36,36,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27391,494,0dfd9ac9940525e64dcc985d945b4385, tropical storm hit,2,35,13,0,0.0,0,1,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27390,494,32e9e008-2b5b-11e6-9b37-42985f6a265c, tropical storm hit,2,34,27,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27389,494,92db12bf581feca4b5006cda1efcfc6f, tropical storm hit,2,33,12,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27388,494,7c5a48201bbf56bb8b51d1a3cb0940bc, tropical storm hit,2,31,5,1,0.007,0,0,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27387,494,39d6b7f3d3476b00863e188f985b1a99, tropical storm hit,2,30,29,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27386,494,66d9b21b01e699403236669d7b7f4038, tropical storm hit,2,28,24,0,0.0,0,1,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27385,494,8c25546ab808144574b2274949745c8c, tropical storm hit,2,27,4,1,0.016,0,0,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27384,493,27f8ada957dcc4724013c376818060f4, airport security procedures,5,12,17,0,0.0,0,0,2,BASE_TIS,341,940,0.4382999807415574,2
27383,493,d4fca5492d19eb81ebc5c7b453fef2d4, airport security procedures,5,11,12,0,0.0,0,0,2,BASE_TIS,341,940,0.4382999807415574,2
27382,494,714fb92dc380ea42cc89396c711f13d5, tropical storm hit,2,25,26,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27381,494,228efe90e4e9ed86b376bbd3f7ff1d5e, tropical storm hit,2,24,17,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27380,494,58936c45d20fef49e2dbb88f1f35af01, tropical storm hit,2,23,21,1,0.008,0,0,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27379,494,bf9080c48533737fc88b0fa621ca903d, tropical storm hit,2,22,38,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27378,494,0597382337900b512fb81289f4945086, tropical storm hit,2,21,9,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27377,494,8a40f45752cbeb011a969daefde52318, tropical storm hit,2,20,33,0,0.0,0,1,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27376,494,8f1a9656e1739428cba25dc8702d6201, tropical storm hit,2,19,20,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27375,494,8e595dda6baddf65021bf16a028ce86d, tropical storm hit,2,17,6,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27374,494,0704ae93a8dc2864110666c67b4d8eeb, tropical storm hit,2,16,34,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27373,493,99adc1bc-10af-11e7-9d5a-a83e627dc120, airport security procedures,5,10,23,1,0.002,0,1,2,BASE_TIS,341,940,0.4382999807415574,2
27372,493,62918c2e-4a5d-11e4-a046-120a8a855cca, airport security procedures,5,9,43,1,0.003,0,0,2,BASE_TIS,341,940,0.4382999807415574,2
27371,494,b861a337984044a3757fcf2e893b3807, tropical storm hit,2,15,25,1,0.007,0,0,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27370,494,fb3a4cd6dabb2433cea78e1158f7d57f, tropical storm hit,2,14,10,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27369,494,c3e309434e4b11220d7366292bd5ab1f, tropical storm hit,2,12,39,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27368,494,f679e443a861b271636527b2e7d6ed43, tropical storm hit,2,10,40,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27367,494,7ee7e9ef5af371df431ad8145dbb2580, tropical storm hit,2,9,32,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27366,494,c09a825571de32bc963e9402a7021a76, tropical storm hit,2,8,18,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27365,494,26d7621a0aac623fd6b16c49fae1414d, tropical storm hit,2,7,16,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27364,493,7e0596fc-0a07-11e5-95fd-d580f1c5d44e, airport security procedures,5,8,15,1,0.003,0,1,2,BASE_TIS,341,940,0.4382999807415574,2
27363,493,e6b1f52823a64bef434245fa058fbfec, airport security procedures,5,7,5,1,0.003,0,0,2,BASE_TIS,341,940,0.4382999807415574,2
27362,494,cc5d5bb6f43d52b0341f91e4f23ee8c1, tropical storm hit,2,5,30,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27361,494,b198caef4f05cca654efd3580f75db13, tropical storm hit,2,4,3,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27360,494,85a9c64a5e859326f74cc26d191dd510, tropical storm hit,2,2,15,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27359,494,285ba701f455339fc00ca2d7bbc0d643, tropical storm hit,2,1,22,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.5541431912151693,6
27358,496,52c6ed2d8c56d0ad237459cf97b89edf, deadly storm,5,20,38,0,0.0,0,0,6,BASE_GOOGLE,408,928,0.492006202774515,6
27357,496,e1f2b415b193a3cf93a95f0b10c28b7c, deadly storm,5,19,18,1,1.27,0,0,6,BASE_GOOGLE,408,928,0.492006202774515,6
27356,496,865c130c3328609eb465a21ce97c2adf, deadly storm,5,18,25,1,0.384,0,1,6,BASE_GOOGLE,408,928,0.492006202774515,6
27355,496,d29222c7c111bc1c1b5d72bb9c5880c0, deadly storm,5,17,5,0,0.0,0,0,6,BASE_GOOGLE,408,928,0.492006202774515,6
27354,496,72db73e4-7d8c-11e4-9a27-6fdbc612bff8, deadly storm,5,16,10,1,1.5970000000000002,0,1,6,BASE_GOOGLE,408,928,0.492006202774515,6
27353,493,27b173ebedcfed892cdbc8dfbfbb1cfa, airport security procedures,5,6,30,0,0.0,0,0,2,BASE_TIS,341,940,0.4382999807415574,2
27352,493,a45bbc98-2ca5-11e6-9de3-6e6e7a14000c, airport security procedures,5,5,19,1,0.002,0,1,2,BASE_TIS,341,940,0.4382999807415574,2
27351,494,fdd5c7c2b38a05b13ea0fcf9101eff0e, deadly storm,5,41,17,1,0.004,0,1,6,BASE_GOOGLE,408,958,0.492006202774515,6
27350,493,c79b3da6-6f1a-11e2-8b8d-e0b59a1b8e2a, airport security procedures,5,4,7,1,0.002,0,0,2,BASE_TIS,341,940,0.4382999807415574,2
27349,493,83b0fd3a-2364-11e2-ac85-e669876c6a24, airport security procedures,5,3,14,1,0.003,0,1,2,BASE_TIS,341,940,0.4382999807415574,2
27348,494,3740b8120c48efc0655c75a18b3a8711, deadly storm,5,40,28,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.492006202774515,6
27347,494,5f2b32abbc823f735bf90cbd6cfcdff6, deadly storm,5,39,9,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.492006202774515,6
27346,494,6b0986d2be0832cf3141b467ba50649b, deadly storm,5,38,11,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.492006202774515,6
27345,494,e1f2b415b193a3cf93a95f0b10c28b7c, deadly storm,5,37,18,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.492006202774515,6
27344,493,8c188cc8f2e57da79daaaf82dc321148, airport security procedures,5,2,50,0,0.0,0,0,2,BASE_TIS,341,940,0.4382999807415574,2
27343,493,559042c4-9a48-11e3-b88d-f36c07223d88, airport security procedures,5,1,40,0,0.0,0,0,2,BASE_TIS,341,940,0.4382999807415574,2
27342,496,0c0976c3a4e68558bcc0c9848dae2822, deadly storm,5,15,19,0,0.581,0,1,6,BASE_GOOGLE,408,928,0.492006202774515,6
27341,496,612cf25a5a3d2909f7565550cc145b9a, deadly storm,5,14,40,1,0.808,0,0,6,BASE_GOOGLE,408,928,0.492006202774515,6
27340,496,d59196122a942b6887523840fcb0e82e, deadly storm,5,13,7,0,1.949,0,0,6,BASE_GOOGLE,408,928,0.492006202774515,6
27339,496,3740b8120c48efc0655c75a18b3a8711, deadly storm,5,12,28,0,2.042,0,0,6,BASE_GOOGLE,408,928,0.492006202774515,6
27338,496,27d76b15d50485d566f402602fc512b7, deadly storm,5,11,12,1,1.509,0,0,6,BASE_GOOGLE,408,928,0.492006202774515,6
27337,493,70a6913e-1957-11e3-8685-5021e0c41964, airports use security measures luggage,3,18,14,1,2.055,0,1,2,BASE_TIS,341,940,0.6470962195065267,2
27336,493,7ef8ce1720bf2f6b2065a97506ee89b4, airports use security measures luggage,3,17,41,0,0.093,0,0,2,BASE_TIS,341,940,0.6470962195065267,2
27335,494,2f0477f29f6350168f8f04922f870747, deadly storm,5,35,14,0,0.0,0,1,6,BASE_GOOGLE,408,958,0.492006202774515,6
27334,494,865c130c3328609eb465a21ce97c2adf, deadly storm,5,34,25,1,0.007,0,1,6,BASE_GOOGLE,408,958,0.492006202774515,6
27333,494,4a4957dcd5d241c7617389718322871d, deadly storm,5,33,13,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.492006202774515,6
27332,494,d59196122a942b6887523840fcb0e82e, deadly storm,5,32,7,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.492006202774515,6
27331,493,21ce32305cfcef4b88a09e5850f652c3, airports use security measures luggage,3,16,4,0,0.0,0,1,2,BASE_TIS,341,940,0.6470962195065267,2
27330,493,346c3464036de7f07c70cf8a01eb23d8, airports use security measures luggage,3,15,43,0,0.105,0,0,2,BASE_TIS,341,940,0.6470962195065267,2
27329,493,65e5928fb0fc943a53d3f8f4e66f728f, airports use security measures luggage,3,14,37,0,0.0,0,0,2,BASE_TIS,341,940,0.6470962195065267,2
27328,493,48f9a5bd3cbe3b6fbb7ce903b8500ceb, airports use security measures luggage,3,13,2,0,0.547,0,1,2,BASE_TIS,341,940,0.6470962195065267,2
27327,493,f73cad84-e76c-11e4-9a6a-c1ab95a0600b, airports use security measures luggage,3,12,18,0,1.72,0,1,2,BASE_TIS,341,940,0.6470962195065267,2
27326,493,04c1ce95481223321c8a6f02d662f6f1, airports use security measures luggage,3,11,6,0,0.088,0,1,2,BASE_TIS,341,940,0.6470962195065267,2
27325,494,d00912631a0b7409b7c9e8a60fb40b38, deadly storm,5,30,31,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.492006202774515,6
27324,494,d7181d20c1ba2b79697885049908d3b1, deadly storm,5,29,15,0,0.0,0,1,6,BASE_GOOGLE,408,958,0.492006202774515,6
27323,494,0c0976c3a4e68558bcc0c9848dae2822, deadly storm,5,28,19,1,0.008,0,1,6,BASE_GOOGLE,408,958,0.492006202774515,6
27322,494,382cb2a6-9f74-11e6-8864-6f892cad0865, deadly storm,5,27,32,1,0.004,0,1,6,BASE_GOOGLE,408,958,0.492006202774515,6
27321,494,c7ed38205e27bc9e8de9e9b63e3c8a1b, deadly storm,5,26,23,0,0.0,0,1,6,BASE_GOOGLE,408,958,0.492006202774515,6
27320,493,1d7cab62-116f-11e5-adec-e82f8395c032, airports use security measures luggage,3,8,39,1,1.385,0,0,2,BASE_TIS,341,940,0.6470962195065267,2
27319,494,02393ce93896e736e5b89cc1206cf62a, deadly storm,5,25,1,0,0.0,0,1,6,BASE_GOOGLE,408,958,0.492006202774515,6
27318,494,1769c7ca-ec7c-11e1-a80b-9f898562d010, deadly storm,5,24,27,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.492006202774515,6
27317,494,27d76b15d50485d566f402602fc512b7, deadly storm,5,23,12,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.492006202774515,6
27316,494,52c6ed2d8c56d0ad237459cf97b89edf, deadly storm,5,22,38,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.492006202774515,6
27315,494,95894ee6-1eee-11e3-9ad0-96244100e647, deadly storm,5,21,16,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.492006202774515,6
27314,493,e2348b2b68e45646f93962a964d726cb, airports use security measures luggage,3,6,45,0,0.399,0,1,2,BASE_TIS,341,940,0.6470962195065267,2
27313,493,4120d4ea1b766740ef0fbb9dc20b9e10, airports use security measures luggage,3,5,19,0,0.109,0,0,2,BASE_TIS,341,940,0.6470962195065267,2
27312,496,041a4b4747d72d99610b86a2f3809981, deadly storm,5,10,6,1,0.293,0,0,6,BASE_GOOGLE,408,928,0.492006202774515,6
27311,496,02393ce93896e736e5b89cc1206cf62a, deadly storm,5,9,1,1,0.659,0,1,6,BASE_GOOGLE,408,928,0.492006202774515,6
27310,496,08984aa8ce292211ddfd6dcd396bb986, deadly storm,5,8,41,0,0.1,0,1,6,BASE_GOOGLE,408,928,0.492006202774515,6
27309,496,5279c3b4c888e8435e81c91de9516368, deadly storm,5,7,4,1,2.155,0,0,6,BASE_GOOGLE,408,928,0.492006202774515,6
27308,496,9559b4f2-ea62-11e3-b98c-72cef4a00499, deadly storm,5,6,33,0,1.673,0,0,6,BASE_GOOGLE,408,928,0.492006202774515,6
27307,495,728d6da960c95b1adb8c06d81d008cd0, deadly storm,5,6,37,0,0.0,0,0,2,BASE_TIS,408,957,0.492006202774515,2
27306,495,007cf8e2f0867bf2db10a49162386e83, deadly storm,5,5,26,1,1.901,0,1,2,BASE_TIS,408,957,0.492006202774515,2
27305,494,f7d1dd2f4c840e897057265614b03318, deadly storm,5,20,8,1,0.004,0,1,6,BASE_GOOGLE,408,958,0.492006202774515,6
27304,494,0df2a73db18a692d359de1426427f36e, deadly storm,5,19,29,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.492006202774515,6
27303,494,08984aa8ce292211ddfd6dcd396bb986, deadly storm,5,18,41,0,0.0,0,1,6,BASE_GOOGLE,408,958,0.492006202774515,6
27302,494,728d6da960c95b1adb8c06d81d008cd0, deadly storm,5,17,37,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.492006202774515,6
27301,494,cf26262fde2f10b69a563efedc60f63a, deadly storm,5,16,22,0,0.0,0,1,6,BASE_GOOGLE,408,958,0.492006202774515,6
27300,495,612cf25a5a3d2909f7565550cc145b9a, deadly storm,5,4,40,0,0.0,0,0,2,BASE_TIS,408,957,0.492006202774515,2
27299,495,0c0976c3a4e68558bcc0c9848dae2822, deadly storm,5,3,19,0,0.0,0,1,2,BASE_TIS,408,957,0.492006202774515,2
27298,494,9559b4f2-ea62-11e3-b98c-72cef4a00499, deadly storm,5,15,33,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.492006202774515,6
27297,494,ed5951779031d13a5f0886c983072d54, deadly storm,5,14,2,0,0.0,0,1,6,BASE_GOOGLE,408,958,0.492006202774515,6
27296,494,33c2e74ff9d07d27c533f26f8782364a, deadly storm,5,13,35,0,0.0,0,1,6,BASE_GOOGLE,408,958,0.492006202774515,6
27295,494,1ad67a3a-d5fe-11e3-aae8-c2d44bd79778, deadly storm,5,11,21,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.492006202774515,6
27294,495,ed5951779031d13a5f0886c983072d54, deadly storm,5,2,2,0,1.806,0,1,2,BASE_TIS,408,957,0.492006202774515,2
27293,495,27d76b15d50485d566f402602fc512b7, deadly storm,5,1,12,0,4.066,0,0,2,BASE_TIS,408,957,0.492006202774515,2
27292,494,190953ea-3c19-11e4-b0ea-8141703bbf6f, deadly storm,5,10,39,1,0.004,0,0,6,BASE_GOOGLE,408,958,0.492006202774515,6
27291,494,a6e5493bbb2267cce36f24be4839c179, deadly storm,5,9,30,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.492006202774515,6
27290,494,5279c3b4c888e8435e81c91de9516368, deadly storm,5,8,4,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.492006202774515,6
27289,494,041a4b4747d72d99610b86a2f3809981, deadly storm,5,7,6,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.492006202774515,6
27288,494,934689a6-56d2-11e4-ba4b-f6333e2c0453, deadly storm,5,6,34,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.492006202774515,6
27287,495,8858da95f47666b7a8b3d337fec689a0, hurricane damage,6,24,23,0,0.177,0,0,2,BASE_TIS,408,957,0.828299649216492,2
27286,495,76041fe2-8a66-11e6-8cdc-4fbb1973b506, hurricane damage,6,23,21,1,1.946,0,1,2,BASE_TIS,408,957,0.828299649216492,2
27285,495,bc8ce00e8abc392e3dd412f3d998274e, hurricane damage,6,22,4,1,1.673,0,1,2,BASE_TIS,408,957,0.828299649216492,2
27284,495,2b38ab40-8a3e-11e6-8cdc-4fbb1973b506, hurricane damage,6,21,14,1,4.104,0,1,2,BASE_TIS,408,957,0.828299649216492,2
27283,493,df02e9825714bcaae23f1fc41a21573a, airports use security measures luggage,3,4,20,0,0.05,0,0,2,BASE_TIS,341,940,0.6470962195065267,2
27282,493,909ed70a4f7c81bc9196f1c842970706, airports use security measures luggage,3,3,21,1,2.886,0,1,2,BASE_TIS,341,940,0.6470962195065267,2
27281,493,1ab5c71375ef5943b67772efde7a69b0, airports use security measures luggage,3,2,42,0,0.0,0,1,2,BASE_TIS,341,940,0.6470962195065267,2
27280,493,be6b85934986361f84e133881e413d2b, airports use security measures luggage,3,1,50,0,0.685,0,1,2,BASE_TIS,341,940,0.6470962195065267,2
27279,494,77225881081c9d439da0832965820ef3, deadly storm,5,5,3,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.492006202774515,6
27278,494,007cf8e2f0867bf2db10a49162386e83, deadly storm,5,4,26,1,0.011,0,1,6,BASE_GOOGLE,408,958,0.492006202774515,6
27277,494,612cf25a5a3d2909f7565550cc145b9a, deadly storm,5,3,40,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.492006202774515,6
27276,494,72db73e4-7d8c-11e4-9a27-6fdbc612bff8, deadly storm,5,1,10,1,0.009,0,1,6,BASE_GOOGLE,408,958,0.492006202774515,6
27275,496,0df2a73db18a692d359de1426427f36e, deadly storm,5,5,29,1,1.967,0,0,6,BASE_GOOGLE,408,928,0.492006202774515,6
27274,496,934689a6-56d2-11e4-ba4b-f6333e2c0453, deadly storm,5,4,34,1,1.038,0,0,6,BASE_GOOGLE,408,928,0.492006202774515,6
27273,496,ed5951779031d13a5f0886c983072d54, deadly storm,5,3,2,1,0.821,0,1,6,BASE_GOOGLE,408,928,0.492006202774515,6
27272,496,33c2e74ff9d07d27c533f26f8782364a, deadly storm,5,2,35,1,1.028,0,1,6,BASE_GOOGLE,408,928,0.492006202774515,6
27271,496,728d6da960c95b1adb8c06d81d008cd0, deadly storm,5,1,37,1,0.275,0,0,6,BASE_GOOGLE,408,928,0.492006202774515,6
27270,494,aef78df2c344cb48c8eb25f9908d3dc7, hurricane damage,6,25,11,0,0.0,0,1,6,BASE_GOOGLE,408,958,0.828299649216492,6
27269,494,aff7eb76-6891-11e6-99bf-f0cf3a6449a6, hurricane damage,6,24,19,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.828299649216492,6
27268,494,52bddbc8576fa8141de4053c31d58989, hurricane damage,6,23,18,0,0.0,0,1,6,BASE_GOOGLE,408,958,0.828299649216492,6
27267,494,942bd3c2f8d561f7b0d26f1d6a06daa8, hurricane damage,6,22,17,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.828299649216492,6
27266,494,3291d2ec-798b-11e4-b821-503cc7efed9e, hurricane damage,6,21,7,0,0.0,0,1,6,BASE_GOOGLE,408,958,0.828299649216492,6
27265,495,aef78df2c344cb48c8eb25f9908d3dc7, hurricane damage,6,20,11,1,0.922,0,1,2,BASE_TIS,408,957,0.828299649216492,2
27264,495,4cab988c-79d2-11e5-a958-d889faf561dc, hurricane damage,6,19,15,1,0.877,0,0,2,BASE_TIS,408,957,0.828299649216492,2
27263,494,b77e2b0eecd34068dcc766f7022d105b, hurricane damage,6,20,3,1,0.008,0,0,6,BASE_GOOGLE,408,958,0.828299649216492,6
27262,494,56de2d6c6b1ec7832960752d879cd98c, hurricane damage,6,19,2,0,0.0,0,1,6,BASE_GOOGLE,408,958,0.828299649216492,6
27261,494,e6ef95ea-2293-11e2-8448-81b1ce7d6978, hurricane damage,6,18,24,0,0.0,0,1,6,BASE_GOOGLE,408,958,0.828299649216492,6
27260,494,bbad73c002ed32a022f8b53949fe646b, hurricane damage,6,17,1,0,0.0,0,1,6,BASE_GOOGLE,408,958,0.828299649216492,6
27259,494,56b51f11e279c45a4568b524e1a538ce, hurricane damage,6,16,20,0,0.0,0,0,6,BASE_GOOGLE,408,958,0.828299649216492,6
27258,444,21ce32305cfcef4b88a09e5850f652c3, airports use security measures luggage,3,48,4,0,0.0,0,1,6,BASE_GOOGLE,341,928,0.6470962195065267,6
27257,444,65e5928fb0fc943a53d3f8f4e66f728f, airports use security measures luggage,3,47,37,0,0.0,0,0,6,BASE_GOOGLE,341,928,0.6470962195065267,6
27256,444,1ab5c71375ef5943b67772efde7a69b0, airports use security measures luggage,3,46,42,0,0.0,0,1,6,BASE_GOOGLE,341,928,0.6470962195065267,6
27255,444,df02e9825714bcaae23f1fc41a21573a, airports use security measures luggage,3,45,20,0,0.0,0,0,6,BASE_GOOGLE,341,928,0.6470962195065267,6
27254,444,04c1ce95481223321c8a6f02d662f6f1, airports use security measures luggage,3,43,6,0,0.0,0,1,6,BASE_GOOGLE,341,928,0.6470962195065267,6
27253,444,bdcba833e9e34fae77b3b123fb554b7c, airports use security measures luggage,3,42,11,0,0.0,0,0,6,BASE_GOOGLE,341,928,0.6470962195065267,6
27252,444,1c2a1c388c3b6aa0171217d615dfe163, airports use security measures luggage,3,41,7,0,0.0,0,1,6,BASE_GOOGLE,341,928,0.6470962195065267,6
27251,444,1d7cab62-116f-11e5-adec-e82f8395c032, airports use security measures luggage,3,39,39,0,0.0,0,0,6,BASE_GOOGLE,341,928,0.6470962195065267,6
27250,444,3cac8e5e-5c2f-11e3-be07-006c776266ed, airports use security measures luggage,3,37,15,0,0.0,0,1,6,BASE_GOOGLE,341,928,0.6470962195065267,6
27249,444,70a6913e-1957-11e3-8685-5021e0c41964, airports use security measures luggage,3,36,14,0,0.0,0,1,6,BASE_GOOGLE,341,928,0.6470962195065267,6
27248,444,c3e09352-c732-11e3-bf7a-be01a9b69cf1, airports use security measures luggage,3,35,32,0,0.0,0,1,6,BASE_GOOGLE,341,928,0.6470962195065267,6
27247,444,0fd2a9f4b453092cea3b67ff8a509b47, airports use security measures luggage,3,34,38,0,0.0,0,1,6,BASE_GOOGLE,341,928,0.6470962195065267,6
